"character_trait_levels_onscreen_name_wh2_main_trait_wins_1"	"Well Known"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_wins_2"	"Fabled"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_wins_3"	"Legend"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_sea_legs"	"Sea Legs"	"True"
"character_trait_levels_explanation_text_wh2_dlc09_trait_spymaster"	"Gained from quest"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_reinforcing_greenskins"	"Reinforced Greenskin armies in battle multiple times"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_wins_against_lizardmen"	"Achieved victory over Lizardmen multiple times"	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_co_03_poisonblade"	""	"True"
"character_trait_levels_onscreen_name_wh2_dlc09_trait_settra_title_start"	"The Imperishable"	"True"
"character_trait_levels_explanation_text_wh_main_trait_name_dummy_gelt"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_non_corrupted"	"Having succumbed to corruption, this one must somehow overcome their affliction."	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ca_06_emeraldeye"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ar_05_beastbinder"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_defeated_queen_headtaker"	"See how he runs - all the way to the sewer from which he first skulked!"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeats_against_skaven"	"Defeated by Skaven"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_ruler_personality_queek_hates_dwarfs_greenskins"	"Hates Dwarfs & Greenskins"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_reinforcing_high_elves"	"Likes High Elves"	"True"
"character_trait_levels_colour_text_wh_main_trait_name_dummy_suneater"	"."	"True"
"character_trait_levels_colour_text_wh_main_trait_name_dummy_ironhide"	"."	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defending_victory_2"	"Achieved victory in multiple defensive battles"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defending_victory_3"	"Achieved victory in multiple defensive battles"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defending_victory_1"	"Achieved victory in multiple defensive battles"	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ca_07_barbedlash"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_agent_action_assault_units"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_siege_defeat_2"	"Confounded by Siegecraft"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_siege_defeat_3"	"Terrified of Walls"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_siege_defeat_1"	"Incompetent Besieger"	"True"
"character_trait_levels_colour_text_wh2_main_trait_agent_actions_against_wood_elves"	""They're disinterested, have overly-long limbs and perfect hair. Add those pointy ears to the mix\? Eugh!""	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_co_04_headreaper"	""	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_good_far_from_capital_1"	"Crusader"	"True"
"character_trait_levels_colour_text_wh2_main_trait_routed_3"	"There are many horrors stalking the Old World, and this one is afraid of all of them."	"True"
"character_trait_levels_colour_text_wh2_main_trait_routed_2"	"The rumours say this one's breeches are spoiled as soon as the war horns sound."	"True"
"character_trait_levels_colour_text_wh2_main_trait_routed_1"	"This one has the staunchness of a Goblin."	"True"
"character_trait_levels_colour_text_wh2_main_trait_reinforcing_dwarfs"	"The Dawi are a staunch ally."	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeated_isabella_von_carstein"	"Cruelty Restrained"	"True"
"character_trait_levels_colour_text_wh2_main_trait_agent_actions_against_chaos"	"The Chaos Gods and their unholy servants will pay!"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_actions_against_skaven"	"Carried out successful [[img:icon_hero]][[/img]]Hero actions against Skaven"	"True"
"character_trait_levels_explanation_text_wh_dlc07_trait_brt_lord_good_reinforcing_1"	"Gained by reinforcing a friendly army"	"True"
"character_trait_levels_colour_text_wh2_dlc09_trait_defeated_arkhan"	"The Liche King may have dark sorcery and the power of the Great Necromancer, but that's not always enough when facing massed-ranks and hefty blades."	"True"
"character_trait_levels_removal_text_wh2_main_trait_wounded"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_tyrion"	""	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_good_defeated_grimgor_1"	"Hidestriker"	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_good_vampires_1"	"No servant of the Midnight Aristocracy dares stand against the veteran Slayer."	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_morghur_the_shadowgave"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_skv_flayed_tail"	""	"True"
"character_trait_levels_removal_text_wh_dlc06_trait_name_dummy_ironhammer"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_agent_actions_against_greenskins"	"Hates Greenskins"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeated_lord_strolk"	"Defeated Lord Skrolk"	"True"
"character_trait_levels_onscreen_name_wh_dlc06_trait_name_dummy_ironhammer"	""	"True"
"character_trait_levels_colour_text_wh2_dlc09_trait_defeated_settra"	"As it turns out, the Imperishable is just as perishable as the rest of us…"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_stance_raiding"	"Spent multiple turns in Raiding stance"	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ca_11_gatesmiter"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ar_08_moonshadow"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_brutally_honest"	""	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_far_from_capital_1"	""	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_good_chaos_1"	"Ruin's End"	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_balthasar_gelt"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_ruler_personality_tyrion_no_politician"	"No Politician"	"True"
"character_trait_levels_colour_text_wh2_main_trait_wins_against_chaos"	"Dark, corrupting, evil forces have no place here!"	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ar_06_fangshield"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_def_name_of_power_co_09_the_hand_of_wrath"	""	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_bad_coward_1"	"The rumours say this one's breeches are spoiled as soon as the war horns sound."	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_chaos_1"	""	"True"
"character_trait_levels_colour_text_wh2_dlc09_trait_defeated_khatep"	""They say he can hold back death's cold embrace. I see little evidence of that this day!""	"True"
"character_trait_levels_onscreen_name_wh2_dlc09_trait_defeated_settra_as_surtha"	"True Chariot Master"	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_co_07_bloodscourge"	""	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_defeated_grimgor_1"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_razing_2"	"Carnage and butchery itself are meat and drink to this one; death on a grand scale provides their sustenance."	"True"
"character_trait_levels_colour_text_wh2_main_trait_razing_3"	""Lord of this wasteland, where my word is law - my bedfellows pestilence, famine and war!""	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_good_peasants_1"	""Say what you will, but they die admirably in the service of their leader.""	"True"
"character_trait_levels_colour_text_wh2_main_trait_razing_1"	"This one will kill until everything that is yours becomes theirs. Even then, they will not stop until death intervenes."	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_reinforcing_dark_elves"	"Likes Dark Elves"	"True"
"character_trait_levels_explanation_text_wh_dlc05_trait_name_dummy_morghur_1"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeated_helmen_ghorst"	"Ghorst or Ghost\?"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_reinforcing_lizardmen"	"Likes Lizardmen"	"True"
"character_trait_levels_removal_text_wh2_main_trait_agent_actions_against_greenskins"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_stance_ambushing"	"From above, below, or the shadows - this one knows when and where to strike."	"True"
"character_trait_levels_removal_text_wh2_main_trait_ruler_personality_morathi_dark_manipulator"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_reinforcing_lizardmen"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_prince_sigvald"	""	"True"
"character_trait_levels_colour_text_wh_main_trait_name_dummy_the_ever-watcher"	"."	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_wins_against_wood_elves"	"Lords over Asrai"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_slavery_1"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_slavery_2"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_slavery_3"	""	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_defender_1"	"Hesitant Defender"	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_defender_2"	"Poor Defender"	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_defender_3"	"Incompetent Defender"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeated_alberic_de_bordeleaux"	"Defeated Alberic de Bordeleaux"	"True"
"character_trait_levels_removal_text_wh2_main_trait_reinforcing_humans"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_archaon_the_everchosen"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_action_hinder_replenishment"	"Carried out successful [[img:icon_hero]][[/img]]Hero actions"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_skv_badly_mutated"	"Awarded through a Loyalty dilemma."	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_defeated_archaon_1"	""	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_good_defeated_manfred_1"	"Moonslaker"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_skv_one_eye"	"Awarded through a Loyalty dilemma."	"True"
"character_trait_levels_removal_text_wh2_main_trait_wins_against_greenskins"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_co_11_drakecleaver"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_def_name_of_power_ar_09_granitestance"	"Name of Power: "Granitestance""	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ca_06_emeraldeye"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeats_against_vampires"	"Fears Vampires"	"True"
"character_trait_levels_removal_text_wh2_main_trait_sea_legs"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ar_02_the_tempest_of_talons"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_def_name_of_power_ca_08_pathguard"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ar_09_granitestance"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_reinforcing_beastmen"	"Reinforced Beastmen armies in battle multiple times"	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_defeat_2"	"Disgraced"	"True"
"character_trait_levels_colour_text_wh2_main_trait_agent_action_assault_units"	"\{\{tr:agent_action_assault_units_description}}"	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_defeat_1"	"Ashamed"	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ca_07_barbedlash"	""	"True"
"character_trait_levels_explanation_text_wh_main_trait_general_personality_vmp_black_arts_1"	""	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_bad_defeat_1"	""	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_bad_defeat_2"	""	"True"
"character_trait_levels_removal_text_wh_main_trait_name_dummy_ironhide"	""	"True"
"character_trait_levels_removal_text_wh_main_trait_name_dummy_suneater"	""	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_good_beastmen_1"	""Most beasts bray, but all whimper before my might!""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_corrupted_chaos"	"Insane"	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_bad_scared_of_greenskins_1"	""They came out of the ground, I tell you! They were everywhere; we couldn't stop 'em!""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_def_name_of_power_ca_05_leviathanrage"	"Name of Power: "Leviathanrage""	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_co_04_headreaper"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_lord_mazdamundi"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeats_against_beastmen"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_morathi"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ca_05_leviathanrage"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_stance_forced_march"	""Don't let them rest; an idle body is one ripe for corruption.""	"True"
"character_trait_levels_removal_text_wh2_main_trait_reinforcing_dwarfs"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_slaver"	"Spent multiple turns in a region full of [[img:icon_slaves]][[/img]]slaves"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_def_name_of_power_co_06_soulblaze"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ca_03_khainemarked"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_def_name_of_power_ca_04_the_black_conqueror"	"Name of Power: "the Black Conqueror""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_worship_1"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeated_mannfred_von_carstein"	"Moonslaker"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_worship_2"	""	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_praying_1"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeated_kholek_suneater"	"Stormblight"	"True"
"character_trait_levels_explanation_text_wh_dlc07_trait_brt_lord_good_lone_wolf_2"	"Gained by spending multiple turns in enemy regions"	"True"
"character_trait_levels_explanation_text_wh_dlc07_trait_brt_lord_good_lone_wolf_1"	"Gained by spending multiple turns in enemy regions"	"True"
"character_trait_levels_colour_text_wh_trait_dlc04_vlad_vanguard_not_shown"	"[Hidden] Vlad faction trait"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_wins_against_humans"	"Achieved victory over Men multiple times"	"True"
"character_trait_levels_removal_text_wh2_main_trait_defeated_durthu"	""	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_good_defeated_khazrak_1"	"Beastscourge"	"True"
"character_trait_levels_onscreen_name_wh_dlc03_trait_name_dummy_the_dark_omen"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_siege_victory_2"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_siege_victory_3"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_siege_victory_1"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeats_against_dwarfs"	"Defeated by Dwarfs"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeats_at_sea_2"	"Poor Admiral"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeats_at_sea_3"	"Terrible Admiral"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeats_at_sea_1"	"Hydrophobe"	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_sieging_3"	""	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_sieging_2"	""	"True"
"character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_sieging_1"	""	"True"
"character_trait_levels_colour_text_wh2_dlc09_trait_defeated_tretch"	"Turning and running away, under the auspices of coming back with reinforcements, is just running away – and the mark of a coward to boot."	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_good_defender_2"	"A good defender will maintain a secure perimeter and keep troops in reserve."	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_good_defender_3"	"Nothing gets past."	"True"
"character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_good_defender_1"	""I want bulwarks there and there. Start digging!""	"True"
"character_trait_levels_colour_text_wh2_main_trait_reinforcing_skaven"	"This being's liking for the dishonest, distrustful, double-dealing treachery of the Skaven speaks volumes about their own values."	"True"
"character_trait_levels_colour_text_wh_main_trait_name_dummy_ironfist"	"."	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeats_1"	"Suffered defeat in multiple battles"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeats_3"	"Suffered defeat in multiple battles"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeats_2"	"Suffered defeat in multiple battles"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_actions_against_dwarfs"	"Carried out successful [[img:icon_hero]][[/img]]Hero actions against Dwarfs"	"True"
"character_trait_levels_colour_text_wh2_main_trait_stance_tunneling"	""Where there's a wind, there's a way… and there's most definitely a wind down here...""	"True"
"character_trait_levels_removal_text_wh_main_trait_supreme_patriarch"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_co_08_griefbringer"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_stance_stalking"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_black_ark_building_wh2_main_horde_def_beasts_1"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_black_ark_building_wh2_main_horde_def_beasts_3"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_black_ark_building_wh2_main_horde_def_beasts_2"	""	"True"
"character_trait_levels_colour_text_wh_dlc06_trait_name_dummy_ironhammer"	""	"True"
"character_trait_levels_explanation_text_wh_dlc07_trait_brt_lord_bad_kingslayer_1"	"Gained by destroying Bretonnia"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeated_wurzzag"	"Great Green Killer"	"True"
"character_trait_levels_explanation_text_wh_main_trait_general_personality_vmp_dark_acolyte_1"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_reinforcing"	"Reinforced your own forces multiple times"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_wins_against_dwarfs"	"Achieved victory over Dwarfs multiple times"	"True"
"character_trait_levels_colour_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_military_2"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_military_3"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_black_ark_building_wh2_main_horde_def_military_1"	""	"True"
"character_trait_levels_colour_text_wh_dlc03_trait_name_dummy_todbringer"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_agent_action_block_army"	"\{\{tr:agent_action_block_army_name}}"	"True"
"character_trait_levels_colour_text_wh2_main_trait_defeats_against_greenskins"	"The brutality of the Greenskins is to be rightly feared."	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_corrupted_skaven"	"Skaven Denial"	"True"
"character_trait_levels_colour_text_wh2_main_trait_defeated_louen_leoncouer"	"This time, the king might well be dead. Oh well, long live the King!"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_defeats_against_humans"	"Defeated by Men"	"True"
"character_trait_levels_onscreen_name_wh2_dlc09_trait_defeated_surtha_as_settra"	"Surtha Wrecked"	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_wins_against_high_elves"	"Lords over Asur"	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ca_01_dreadtongue"	""	"True"
"character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_renegade_1"	"Renegade"	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_co_05_spiteheart"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_action_damage_walls"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_defeated_fay_enchantress"	"Witchfinder General"	"True"
"character_trait_levels_removal_text_wh2_main_trait_agent_action_assassinate"	""	"True"
"character_trait_levels_onscreen_name_wh2_main_trait_skv_musk_of_the_overlord"	"Overlord's Musk"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_reinforcing_chaos"	"Reinforced Chaos armies in battle multiple times"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_def_name_of_power_ar_04_barbstorm"	""	"True"
"character_trait_levels_colour_text_wh2_main_trait_lone_wolf_1"	"The tree that grows alone grows stronger for it."	"True"
"character_trait_levels_colour_text_wh2_main_trait_lone_wolf_3"	"Prowling. Waiting. Patient. Alone. Deadly."	"True"
"character_trait_levels_colour_text_wh2_main_trait_lone_wolf_2"	"I alone can fix this; I alone."	"True"
"character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ar_07_wrathbringer"	""	"True"
"character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ar_11_krakenclaw"	""	"True"
"character_trait_levels_colour_text_wh_main_trait_name_dummy_the_everchosen"	"."	"True"
"character_trait_levels_explanation_text_wh_main_trait_name_dummy_leoncoeur"	""	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_actions_against_humans"	"Carried out successful [[img:icon_hero]][[/img]]Hero actions against Men"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_target_fail_1"	"Was the target of unsuccessful [[img:icon_hero]][[/img]]Hero actions"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_target_fail_3"	"Was the target of unsuccessful [[img:icon_hero]][[/img]]Hero actions"	"True"
"character_trait_levels_explanation_text_wh2_main_trait_agent_target_fail_2"	"Was the target of unsuccessful [[img:icon_hero]][[/img]]Hero actions"	"True"
