"effect_bundles_localised_description_wh_main_bundle_stance_army_raiding_camp"	"Sets up a defensive camp, allowing for recruitment and replenishment, whilst raiding wealth from the local region."	"True"
"effect_bundles_localised_description_wh_dlc05_UI_bundle_oak_of_ages_4_mini"	"New branches stretch to break through the forest's canopy and touch the sky."	"True"
"effect_bundles_localised_title_wh_dlc03_bundle_greenskin_help"	"[HIDDEN]"	"True"
"effect_bundles_localised_title_wh2_main_lord_trait_lzd_kroq_gar"	"Last Defender of Xhotl"	"True"
"effect_bundles_localised_description_wh_dlc05_payload_event_the_season_of_beginnings"	"The boughs spread, the vines grow, and life explodes from the Deepwood once more…"	"True"
"effect_bundles_localised_description_wh_dlc07_occupation_bretonnia_chivalry_dummy_razing_enemy"	"Purging the land of evil is a great thing, both for Bretonnia and indeed the wider world."	"True"
"effect_bundles_localised_title_wh_dlc07_payload_food_hoarder_first"	"Bretonnian Law"	"True"
"effect_bundles_localised_title_wh2_main_incident_replenish_rate_up_campaign_movement_up"	"Unnatural Vigour"	"True"
"effect_bundles_localised_description_wh_dlc05_bundle_force_siege_equipment_wef"	"[HIDDEN] Adds WOOD ELF siege equipment"	"True"
"effect_bundles_localised_title_wh_dlc07_qb_brt_payload_bundle_chalice_of_potions"	"Chalice of Potions"	"True"
"effect_bundles_localised_title_wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a_first"	"Agree"	"True"
"effect_bundles_localised_description_wh_main_payload_improved_agent_chs_wizard_chaos_sorceror"	"Your Chaos Sorcerers please the God of Magic and Change - expect a boon."	"True"
"effect_bundles_localised_title_wh2_dlc09_payload_dilemma_sinking_pyramid_second"	"Warriors Sacrificed"	"True"
"effect_bundles_localised_description_wh2_main_lord_trait_hef_tyrion"	"Prince Tyrion is the High Elves’ greatest living warrior. So valiant and skilled is he that the bards of Ulthuan sing that he is nothing less than Aenarion reborn - a tale that is given credence far beyond Ulthuan's shores."	"True"
"effect_bundles_localised_title_wh2_main_dilemma_loyalty_positive_skv_dust_it_off_3"	"Forbid further experiments"	"True"
"effect_bundles_localised_title_wh_main_bundle_grudges_high"	"Grumbling (20\+ Total Severity)"	"True"
"effect_bundles_localised_description_wh2_main_incident_all_gdp_down"	"The cheap, brittle mortar in your production centres is showing its age. Repair crews have been dispatched but the remedial work is disruptive, and income from your buildings has suffered as a result."	"True"
"effect_bundles_localised_title_wh2_dlc09_payload_improved_agent_tmb_liche_priest"	"Ancient Liche Priests"	"True"
"effect_bundles_localised_title_wh_main_bundle_anc_rune_ancestor_rune"	"Ancestor Rune"	"True"
"effect_bundles_localised_title_wh_main_faction_trait_vampire"	""	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_30"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh_main_payload_event_underway_upgraded"	"The Underway surrounding this army has been upgraded, enabling further movement."	"True"
"effect_bundles_localised_description_wh_main_bundle_agent_action_engineer_hinder_settlement_success_target"	"[HIDDEN]"	"True"
"effect_bundles_localised_title_wh2_main_lzd_born_killers_second"	"Let us not be reckless"	"True"
"effect_bundles_localised_description_wh2_dlc09_disable_crafting"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh_dlc07_payload_event_filled_with_prayer"	""Dear Lady, we thank thee for the fruits of the land...""	"True"
"effect_bundles_localised_title_wh2_dlc09_tomb_king_difficulty_AI_very_hard"	"[HIDDEN]"	"True"
"effect_bundles_localised_title_wh2_main_edict_def_read_portents"	"Read Dark Portents"	"True"
"effect_bundles_localised_title_wh_dlc07_payload_gifted_children_first"	"Children of the Lady"	"True"
"effect_bundles_localised_title_wh_main_payload_event_geheimnisnacht"	"Geheimnisnacht"	"True"
"effect_bundles_localised_title_wh2_dlc09_payload_dilemma_eternal_servitude_second"	"Sufficient Servants"	"True"
"effect_bundles_localised_title_wh2_main_payload_treasure_hunt_rebel_army_2_a"	"Rebel Scum"	"True"
"effect_bundles_localised_title_wh2_main_payload_treasure_hunt_rebel_army_3_a"	"Rebel Scum"	"True"
"effect_bundles_localised_title_wh2_main_payload_treasure_hunt_rebel_army_4_a"	"Rebel Scum"	"True"
"effect_bundles_localised_title_wh2_main_payload_treasure_hunt_rebel_army_4_b"	"Rebel Scum"	"True"
"effect_bundles_localised_title_wh_main_lord_trait_dwf_thorgrim_grudgebearer"	"Age of Retribution"	"True"
"effect_bundles_localised_title_wh_main_food_bundle_horde_infighting"	"Rivalry"	"True"
"effect_bundles_localised_title_wh_main_payload_event_elector_greed"	"Politics"	"True"
"effect_bundles_localised_title_wh_main_bundle_military_upkeep_free_force_special_character"	"[HIDDEN]"	"True"
"effect_bundles_localised_title_wh_main_bundle_agent_action_champion_hinder_character_success_actor"	"Exhaustion"	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_20"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh2_dlc09_payload_morale_versus_bretonnia"	"Your warriors relish the opportunity to do battle with the Bretonnian dukedoms."	"True"
"effect_bundles_localised_description_wh_main_bundle_anc_mark_of_chaos_mark_of_nurgle"	""	"True"
"effect_bundles_localised_description_wh2_main_payload_treasure_hunt_spider_nest_3_b"	"The second your blade touches the web, hundreds of smaller spiders swarm from the darkness, engulfing you and your party. All is lost!"	"True"
"effect_bundles_localised_title_wh2_main_incident_skv_campaign_movement_range_increase"	"Spiky Whips"	"True"
"effect_bundles_localised_title_wh_dlc03_bundle_blood_of_hochland"	"Blood of Hochland"	"True"
"effect_bundles_localised_description_wh_main_payload_training_cavalry"	"Your armies are focusing on cavalry training."	"True"
"effect_bundles_localised_description_wh_dlc06_lord_trait_grn_wurrzag"	"Wurrzag’s power and influence are beyond question. Those that know his abilities obey; those who do not, suffer. His retinue of Savage Orcs has vowed to stand by ‘Da Great Green Prophet’ to the end, and their strength has inspired countless other Greenskins to war in their turn."	"True"
"effect_bundles_localised_description_wh_main_bundle_anc_magic_standard_razor_standard"	""	"True"
"effect_bundles_localised_title_wh2_main_bundle_mpc_vortex_ritual_cost"	""	"True"
"effect_bundles_localised_title_wh_dlc07_payload_event_exquisite_goods"	"Outstanding Products"	"True"
"effect_bundles_localised_title_wh2_main_hef_intrigue_the_folly_of_youth_third"	"Privately chide him"	"True"
"effect_bundles_localised_title_wh_dlc05_payload_event_the_night_glens"	"The Night Glens"	"True"
"effect_bundles_localised_title_wh_main_payload_event_the_gods_are_angry_first"	"Tribute"	"True"
"effect_bundles_localised_description_wh_main_payload_event_temple_of_skulls"	"Skull-adorned temples grow restless with power."	"True"
"effect_bundles_localised_description_wh_main_payload_event_rogue_necromancer"	"A Necromancer has been discovered in this region, practicing the dark arts in secret."	"True"
"effect_bundles_localised_description_wh_main_payload_public_order_negative_province"	"Recent events in this province have affected the local population's feelings in a negative way."	"True"
"effect_bundles_localised_description_wh2_main_lord_trait_hef_teclis"	"Teclis is Tyrion's twin brother, but two more different siblings would be hard to find. Where the curse of Aenarion has yet to leave an obvious mark upon Tyrion, it has made his brother frail and caustic."	"True"
"effect_bundles_localised_title_wh_main_faction_trait_humans"	""	"True"
"effect_bundles_localised_description_wh2_main_incident_skv_morale_down_recruitment_cost_up"	"Scurrilous rumours regarding this army's quartermasters abound. They issue the worst weapons and armour, keeping the best for themselves; they skim the rations and worse yet whisper mockeries of the Great Horned Rat! The rank-and-file are restive, and it's becoming increasingly expensive to bribe newcomers into joining - army leadership is down, and recruitment costs have risen."	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_50"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh_dlc03_bundle_answering_the_brayherd"	"In answering the call to form a brayherd, many of your warriors head off to fight, reducing the herd's numbers for some time. However, those who remain behind redouble their efforts to make up for the lack of numbers!"	"True"
"effect_bundles_localised_description_wh_main_bundle_anc_mark_of_chaos_mark_of_khorne"	""	"True"
"effect_bundles_localised_title_wh_main_effect_religion_undeath_public_order"	"Obedience to the Vampires"	"True"
"effect_bundles_localised_description_wh_dlc05_UI_bundle_oak_of_ages_1_mini"	"In Winter, the Oak lies dormant; Orion reduced to ashes, Ariel safe within its dark embrace."	"True"
"effect_bundles_localised_title_wh2_main_dilemma_treasure_hunt_scavengers_3_b"	"Scavengers"	"True"
"effect_bundles_localised_title_wh_main_food_bundle_province_negative"	"Famine"	"True"
"effect_bundles_localised_title_wh2_main_payload_improved_agent_lzd_skink_priest"	"Wise Skink Priests"	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_20"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_21"	""	"True"
"effect_bundles_localised_title_wh2_main_bundle_military_upkeep_free_force_chaos_corruption"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_22"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_23"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_24"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_25"	""	"True"
"effect_bundles_localised_title_wh2_main_incident_all_wom_down"	"A Final Supper"	"True"
"effect_bundles_localised_title_wh2_main_effect_army_movement_up"	"Increased Movement"	"True"
"effect_bundles_localised_title_wh2_main_bundle_stance_army_astromancy"	"Stance: Astromancy"	"True"
"effect_bundles_localised_description_wh_main_payload_event_grave_rot"	"Your armies within this province are literally falling apart."	"True"
"effect_bundles_localised_title_wh2_main_payload_morale_versus_skaven"	"Skaven Conflict"	"True"
"effect_bundles_localised_title_wh_dlc03_payload_event_bloodgreed_beasts"	"Bloodgreed Beasts"	"True"
"effect_bundles_localised_description_wh2_main_hef_intrigue_they_who_whisper_second"	"You played the game, and you got caught; too bad. Goodbye."	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_40"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh2_populace_happiness_indifferent_hef"	"The populace is indifferent.\n([[img:icon_public_order]][[/img]]\{\{tr:hp_campaign_public_order_term}}: -25 to 25)"	"True"
"effect_bundles_localised_description_wh_main_bundle_agent_action_dignitary_hinder_army_success_actor"	"[HIDDEN]"	"True"
"effect_bundles_localised_title_wh_main_payload_taxes"	"Taxes"	"True"
"effect_bundles_localised_title_wh2_dlc09_payload_dilemma_scaly_sacrifice_second"	"Lizard Sacrifice"	"True"
"effect_bundles_localised_title_wh2_pooled_resource_skaven_food_shortage"	"Food Shortage (21-40%)"	"True"
"effect_bundles_localised_title_wh_dlc02_payload_all_charge_carnage"	"The Savage Blow"	"True"
"effect_bundles_localised_title_wh2_main_ritual_skv_ascendancy"	"The Dominating Scheme"	"True"
"effect_bundles_localised_description_wh_dlc03_bundle_empire_lord_blood"	"Though some Empire Lords worship the Ruinous Powers, it matters little. Filthy, Uncloven man-flesh is still flesh - human blood must still flow!"	"True"
"effect_bundles_localised_title_wh_dlc03_bundle_anc_mark_of_chaos_many_limbed_fiend"	"Gift of Chaos"	"True"
"effect_bundles_localised_description_wh_dlc03_bundle_moon_event_full_moon_fail"	"The Dark Moon is of great importance to the Beastmen, and a chance for any Beastmen leader to guide their warherd."	"True"
"effect_bundles_localised_title_wh_main_payload_gdp_negative_region"	"Lost Income"	"True"
"effect_bundles_localised_description_wh2_main_lzd_new_blood_second"	"A Hero is worth a hundred ordinary warriors; you must choose Saurus or Skink and open battle versus the internecine war of subtlety and surprise."	"True"
"effect_bundles_localised_description_wh_main_bundle_faction_chaos_invasion"	"The End Times have arrived!"	"True"
"effect_bundles_localised_title_wh_main_bundle_stance_army_settlement_horde"	"Stance: Encamp"	"True"
"effect_bundles_localised_description_wh_main_payload_event_legacy_of_nagash_second"	"The whisperings spread throughout the lands."	"True"
"effect_bundles_localised_description_wh_dlc07_payload_whispers_of_witchcraft_second"	"The army is exhausted, almost as if their energy was drained by magical means..."	"True"
"effect_bundles_localised_description_wh_dlc03_effect_story_progress"	"Many human settlements lay in ruin - death and despair are rife throughout their lands. Continue on this course - seek an end to all mankind!"	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_70"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh2_main_edict_lzd_alignment_of_order_5"	""	"True"
"effect_bundles_localised_description_wh2_main_edict_lzd_alignment_of_order_4"	""	"True"
"effect_bundles_localised_description_wh2_main_edict_lzd_alignment_of_order_3"	""	"True"
"effect_bundles_localised_description_wh2_main_edict_lzd_alignment_of_order_2"	""	"True"
"effect_bundles_localised_title_wh_main_lord_trait_grn_azhag_the_slaughterer"	"The Evil Crown"	"True"
"effect_bundles_localised_description_wh2_main_edict_lzd_alignment_of_order_1"	""	"True"
"effect_bundles_localised_description_wh_dlc05_UI_bundle_oak_of_ages_3_mini"	"With Spring, Orion emerges from the Oak once more, renewed."	"True"
"effect_bundles_localised_description_wh_main_effect_campaign_enable_attrition"	"This army is suffering [[img:icon_attrition]][[/img]]attritional losses due to a recent event."	"True"
"effect_bundles_localised_title_wh_main_payload_event_twin-tailed_comet_bad"	"Twin-Tailed Comet"	"True"
"effect_bundles_localised_title_wh_main_lord_trait_chs_kholek_suneater"	"Herald of the Tempest"	"True"
"effect_bundles_localised_title_wh_dlc07_payload_mockery_of_our_vows_second"	"Ignorance"	"True"
"effect_bundles_localised_description_wh2_main_encounter_treasure_at_sea_campaign_1"	"Your escapades on the high seas led to the seizure of cargo that will be of high commercial value when taken to port."	"True"
"effect_bundles_localised_description_wh2_main_encounter_treasure_at_sea_campaign_2"	"During your antics on the high seas you acquired a bounty of lumber that will enable the rapid construction of buildings when returned to port."	"True"
"effect_bundles_localised_description_wh_main_payload_event_chaos_cult"	"One of our cults has been purged from the earth."	"True"
"effect_bundles_localised_description_wh_dlc05_occupation_wood_elves_dummy_gain_amber"	""	"True"
"effect_bundles_localised_title_wh_dlc07_payload_pimples_and_brown_spots_first"	"Quarantine"	"True"
"effect_bundles_localised_description_wh_main_payload_event_the_glower_of_morrslieb"	"Morrslieb hangs over the area."	"True"
"effect_bundles_localised_description_wh_main_payload_event_a_shameful_display_second"	"The Dawi are ashamed of the recent events."	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_60"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh_dlc05_UI_bundle_oak_of_ages_2_mini"	"The Oak's fate dictates not only the forest's wellbeing, but that of the Elven race also."	"True"
"effect_bundles_localised_description_wh_main_faction_trait_greenskins_faction"	""	"True"
"effect_bundles_localised_title_wh2_main_dilemma_loyalty_def_sorceror_delinquent_payload"	"The Sorcerer Delinquent"	"True"
"effect_bundles_localised_title_wh_main_payload_event_get_out_of_da_way_second"	"Obedience"	"True"
"effect_bundles_localised_title_wh2_main_dilemma_loyalty_positive_def_relic_2"	"Let them keep it"	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_18"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_19"	""	"True"
"effect_bundles_localised_description_wh_main_payload_chaos_corruption"	"Recent events have led to an increase of Chaos corruption."	"True"
"effect_bundles_localised_title_wh_dlc03_payload_event_favoured_by_khorne"	"Favoured by Khorne"	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_10"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_11"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_12"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_13"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_14"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_15"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_16"	""	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_crafting_tmb_army_capacity_17"	""	"True"
"effect_bundles_localised_description_wh_dlc03_bundle_prep_moon_movement_high"	"The herd moves, going where you tell them until their legs give out from the exertion!"	"True"
"effect_bundles_localised_description_wh_dlc07_bundle_anc_magic_standard_banner_of_defence"	""	"True"
"effect_bundles_localised_title_wh_main_payload_event_elector_count"	"Elector Count"	"True"
"effect_bundles_localised_title_wh2_main_lzd_war_babies_first"	"Ensure more Saurus warriors are spawned"	"True"
"effect_bundles_localised_description_wh_main_payload_call_to_arms_army_horde"	"Our warriors are ready!"	"True"
"effect_bundles_localised_title_wh_main_payload_movement_restriction"	"Hindered Movement"	"True"
"effect_bundles_localised_title_wh2_main_lzd_knowledge_regained_first"	"Commit to the research"	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_90"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh_dlc06_bundle_stance_army_tunnelling_belegar"	"Uses the Underway to traverse the world."	"True"
"effect_bundles_localised_title_wh2_dlc09_books_of_nagash_reward_3_region_occupy"	"Third Book of Nagash"	"True"
"effect_bundles_localised_description_wh_dlc05_payload_event_the_fate_of_the_body_first"	"Your warriors fight on following the funeral."	"True"
"effect_bundles_localised_description_wh2_main_dilemma_loyalty_positive_def_black_council_3"	"Production must increase, and for that we need slaves! Each Lord is expected to deliver their due."	"True"
"effect_bundles_localised_description_wh2_main_dilemma_loyalty_positive_def_black_council_2"	"Seize the best architects and craftsmen, and confiscate private stocks of building materials! Your cities must grow!"	"True"
"effect_bundles_localised_description_wh2_main_dilemma_loyalty_positive_def_black_council_1"	"You will never reclaim what is rightfully yours with so few troops! Tell the Lords to draft anyone capable of bearing arms immediately, on pain of death!"	"True"
"effect_bundles_localised_title_wh_dlc05_minister_wef_elf_protector_of_the_oak"	"Protector of the Oak"	"True"
"effect_bundles_localised_description_wh2_main_dilemma_loyalty_positive_def_black_council_4"	"Perhaps offer a carrot instead of using the stick\? Offer a rare bit of praise to one of your Lords, so that he may lead by example."	"True"
"effect_bundles_localised_title_wh2_main_incident_hef_morale_down_recruitment_cost_increase"	"An Intrigue Backfires"	"True"
"effect_bundles_localised_description_wh_dlc03_payload_event_sober_for_once_bad"	"The Centigors raid a nearby winery, bringing back barrels of suspicious liquid. The herd gathers and drinks... only to suffer a hellish hangover!"	"True"
"effect_bundles_localised_title_wh_dlc05_payload_event_heavens_or_the_underworld_first"	"Asuryan"	"True"
"effect_bundles_localised_title_wh_main_payload_training_war_beasts"	"War Beast Focus"	"True"
"effect_bundles_localised_description_wh2_dlc09_bundle_magic_standard_banner_of_the_hidden_dead"	""	"True"
"effect_bundles_localised_description_wh2_main_incident_lzd_research_rate_up"	"In pursuit of greater knowledge, the Skink Chiefs have been urging their artisans and engineers to meditate upon Ten-Zlati, the finder of the Lost Plaques, and to emulate his thirst for understanding. As a result, technology research rates have increased."	"True"
"effect_bundles_localised_description_wh_main_reduced_movement_range_80"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh2_main_incident_skv_warp_unit_recruitment_cost_down"	"Burrowing and delving deep beneath the Vaults, your miner-prospectors have unearthed a vast Warpstone geode, untouched since the Great Catastrophe! This motherlode is the richest source seen in many years, and Warp-technology unit recruitment costs have fallen factionwide as a result of this enormous boon."	"True"
"effect_bundles_localised_description_wh2_main_payload_treasure_hunt_hidden_chaos_shrine_2_b"	"You employ a supposed 'expert' to cleanse the shrine. However, the charlatan does little more than set it on fire and demand an extortionate fee!"	"True"
"effect_bundles_localised_description_wh2_main_payload_treasure_hunt_hidden_chaos_shrine_3_b"	"Although you resist the corruption of Chaos, others in your party are not so strong. Weaker minds are drawn to its power and are soon prostrate before the altar, praying to Slaanesh."	"True"
"effect_bundles_localised_description_wh2_main_payload_treasure_hunt_hidden_chaos_shrine_4_b"	"The power of Slaanesh is hard to resist. A tide of twisted thoughts and desires fills your head and you soon find yourself bent in prayer before the shrine of the Dark Prince."	"True"
"effect_bundles_localised_description_wh2_main_payload_treasure_hunt_hidden_chaos_shrine_2_a"	"It doesn't take too long to find someone with the power and will to cleanse the taint of Chaos. They safely purge the basement, as well as several other nearby relics."	"True"
"effect_bundles_localised_description_wh_main_bundle_stance_army_garrisoned"	"Safeguards the local settlement."	"True"
"effect_bundles_localised_description_wh_main_payload_event_troll_migration"	"The Trolls from the Chaos hordes in the north are migrating south, towards the Badlands."	"True"
"effect_bundles_localised_title_wh2_populace_happiness_troubled_hef"	"Troubled Populace"	"True"
"effect_bundles_localised_title_wh2_main_lzd_charging_in_first"	"Let them charge headlong!"	"True"
"effect_bundles_localised_description_wh_main_faction_trait_greenskins"	""	"True"
"effect_bundles_localised_description_wh2_main_dilemma_loyalty_positive_skv_noise_problem_3"	"Our Warlock Engineers should pick it apart and find out how it works!"	"True"
"effect_bundles_localised_description_wh2_main_dilemma_loyalty_positive_skv_noise_problem_2"	"Smash-kill-burn it! Skavendom is safe from this threat-menace now!"	"True"
"effect_bundles_localised_title_wh_dlc03_bundle_prep_moon_recruit_cost_high"	"All Must Fight"	"True"
"effect_bundles_localised_description_wh_dlc05_payload_improved_agent_wef_champion_branchwraith"	"Once again, your Branchwraiths rule the forest!"	"True"
"effect_bundles_localised_title_wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1_first"	"Refuse to comply"	"True"
"effect_bundles_localised_title_wh2_main_edict_def_festivals_of_hedonism"	"Festivals of Hedonism"	"True"
"effect_bundles_localised_description_wh_main_bundle_force_siege_equipment_chs"	"[HIDDEN] Adds CHAOS siege equipment"	"True"
"effect_bundles_localised_description_wh_main_bundle_anc_magic_standard_wailing_banner"	""	"True"
"effect_bundles_localised_title_wh2_main_climate_unsuitable"	"Unpleasant Climate"	"True"
"effect_bundles_localised_description_wh_main_bundle_anc_magic_standard_spider_banner"	""	"True"
"effect_bundles_localised_description_wh2_main_payload_improved_agent_skv_assassin"	"Your Assassins have been greatly improved!"	"True"
"effect_bundles_localised_description_wh_dlc05_edict_hand_of_asuryan"	""	"True"
"effect_bundles_localised_title_wh_dlc05_payload_event_the_turning_of_the_leaves"	"The Turning of the Leaves"	"True"
"effect_bundles_localised_title_wh_dlc03_bundle_anc_mark_of_chaos_crown_of_horns"	"Gift of Chaos"	"True"
"effect_bundles_localised_description_wh_main_bundle_agent_action_all_failure_character_actor"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh2_main_dilemma_loyalty_positive_skv_loyal_mine_mine_2"	"If the lesser-thralls wish to fight over such petty trinkets then let them. However, in reparation, it is only expected that tribute to you is increased."	"True"
"effect_bundles_localised_description_wh_dlc03_bundle_blood_of_cult_of_ulric"	"Your warriors crave the blood of the Cult of Ulric!"	"True"
"effect_bundles_localised_description_wh_main_bundle_anc_magic_standard_the_screaming_banner"	""	"True"
"effect_bundles_localised_title_wh2_main_payload_treasure_hunt_the_underworld_sea_3_b"	"The Underworld Sea"	"True"
"effect_bundles_localised_description_wh_dlc05_minister_wef_tree_ancient_of_threllock"	"[HIDDEN]"	"True"
"effect_bundles_localised_title_wh_dlc03_bundle_prep_moon_movement_medium"	"No Matter How Far"	"True"
"effect_bundles_localised_title_wh2_dlc09_payload_dilemma_glorious_structures_first"	"Militia Restored"	"True"
"effect_bundles_localised_description_wh2_dlc09_tomb_king_difficulty_player_hard"	"[HIDDEN]"	"True"
"effect_bundles_localised_description_wh2_main_bundle_magic_standard_the_blood_banner"	""	"True"
"effect_bundles_localised_description_wh_dlc05_payload_event_knowledge_of_the_ancestors"	"The Wood Elves of the Moonspring Glades have struck upon a trove of information."	"True"
"effect_bundles_localised_description_wh2_dlc09_ritual_tmb_geheb"	"\{\{tr:wh2_dlc09_ritual_tmb_geheb_description}}"	"True"
"effect_bundles_localised_title_wh_main_payload_improved_agent_emp_champion_captain"	"Distinguished Captain"	"True"
"effect_bundles_localised_title_wh_dlc07_bretonnia_chivalry_bar_0_200"	"Noble (0 - 399 Chivalry)"	"True"
"effect_bundles_localised_description_wh_dlc05_lord_trait_wef_durthu"	"Durthu is an Elder of Athel Loren, a Treeman so ancient that even Ariel's millennia-long existence pales in comparison. It was he who first forged a union between Elves and forest, and he also who argued with his fellow Elders that the binding be made permanent."	"True"
"effect_bundles_localised_description_wh_main_faction_trait_bretonnia"	""	"True"
